member_id,profile_name,source_url,visible_source_label,normalized_label,source_type,visibility_policy,is_public,sort_order,canonical_mesh_ids,canonical_mesh_concepts,hbi_umbrella_ids,hbi_umbrella_tags,taxonomy_status,taxonomy_notes,built_at_utc
mem_3e0ef14a60,Angelique Jenney,https://profiles.ucalgary.ca/angelique-jenney,Trauma across the lifespan,trauma across the lifespan,declared_area_title,always_visible_source_declared,true,2,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_3e0ef14a60,Angelique Jenney,https://profiles.ucalgary.ca/angelique-jenney,Simulation-Based Learning,simulation based learning,declared_area_title,always_visible_source_declared,true,3,D007858,Learning,HBI-MED-011,Cognitive and Behavioural Neuroscience,accepted,embedded medical phrase recovered from profile text; exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_3e0ef14a60,Angelique Jenney,https://profiles.ucalgary.ca/angelique-jenney,Simulation-based Experiential Learning,simulation based experiential learning,declared_area_title,always_visible_source_declared,true,4,D018794,Problem-Based Learning,HBI-MED-011,Cognitive and Behavioural Neuroscience,accepted,embedded medical phrase recovered from profile text; exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_233f37a4ef,Ashley Harris,https://profiles.ucalgary.ca/ashley-harris,Brain,brain,declared_area_title,always_visible_source_declared,true,0,D001921,Brain,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_233f37a4ef,Ashley Harris,https://profiles.ucalgary.ca/ashley-harris,Brain Development,brain development,declared_area_title,always_visible_source_declared,true,1,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_233f37a4ef,Ashley Harris,https://profiles.ucalgary.ca/ashley-harris,Brain Injury,brain injury,declared_area_title,always_visible_source_declared,true,2,D001930,Brain Injuries,HBI-MED-003,Brain Injury and Neurotrauma,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_233f37a4ef,Ashley Harris,https://profiles.ucalgary.ca/ashley-harris,Neurodevelopment,neurodevelopment,declared_area_title,always_visible_source_declared,true,3,D000099203,Neurodevelopment,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_233f37a4ef,Ashley Harris,https://profiles.ucalgary.ca/ashley-harris,Neurodevelopmental disorders,neurodevelopmental disorders,declared_area_title,always_visible_source_declared,true,4,D065886,Neurodevelopmental Disorders,HBI-MED-001,Mental Health,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_233f37a4ef,Ashley Harris,https://profiles.ucalgary.ca/ashley-harris,Neuroimaging,neuroimaging,declared_area_title,always_visible_source_declared,true,5,D059906,Neuroimaging,HBI-MED-005,Imaging and Diagnostics,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_6afc7989eb,Audrey-Ann Deneault,https://profiles.ucalgary.ca/audrey-ann-deneault,Mental Health,mental health,declared_area_title,always_visible_source_declared,true,0,D008603,Mental Health,HBI-MED-001,Mental Health,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_601dd6a6ac,Bin Hu,https://profiles.ucalgary.ca/bin-hu,Brain Development,brain development,declared_area_title,always_visible_source_declared,true,0,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_601dd6a6ac,Bin Hu,https://profiles.ucalgary.ca/bin-hu,Brain Stimulation,brain stimulation,declared_area_title,always_visible_source_declared,true,1,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_6da65fe265,Boguslaw Tomanek,https://profiles.ucalgary.ca/boguslaw-tomanek,Spinal Cord / Nerve Injury & Pain,spinal cord nerve injury pain,declared_area_title,always_visible_source_declared,true,0,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_7892ba722a,Bonnie Kaplan,https://profiles.ucalgary.ca/bonnie-kaplan,Behaviour,behaviour,declared_area_title,always_visible_source_declared,true,0,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_7892ba722a,Bonnie Kaplan,https://profiles.ucalgary.ca/bonnie-kaplan,Mental Health,mental health,declared_area_title,always_visible_source_declared,true,1,D008603,Mental Health,HBI-MED-001,Mental Health,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_7892ba722a,Bonnie Kaplan,https://profiles.ucalgary.ca/bonnie-kaplan,Maternal Health,maternal health,declared_area_title,always_visible_source_declared,true,2,D000068097,Maternal Health,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_7892ba722a,Bonnie Kaplan,https://profiles.ucalgary.ca/bonnie-kaplan,Nutrition,nutrition,declared_area_title,always_visible_source_declared,true,3,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_126415dca2,Bradley Gordon Goodyear,https://profiles.ucalgary.ca/bradley-gordon-goodyear,Epilepsy,epilepsy,declared_area_title,always_visible_source_declared,true,0,D004827,Epilepsy,HBI-MED-002,Neurological Disorders,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_126415dca2,Bradley Gordon Goodyear,https://profiles.ucalgary.ca/bradley-gordon-goodyear,Movement Disorders,movement disorders,declared_area_title,always_visible_source_declared,true,1,D009069,Movement Disorders,HBI-MED-002,Neurological Disorders,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_126415dca2,Bradley Gordon Goodyear,https://profiles.ucalgary.ca/bradley-gordon-goodyear,Multiple Sclerosis,multiple sclerosis,declared_area_title,always_visible_source_declared,true,2,D009103,Multiple Sclerosis,HBI-MED-002,Neurological Disorders,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_126415dca2,Bradley Gordon Goodyear,https://profiles.ucalgary.ca/bradley-gordon-goodyear,Traumatic Brain Injury,traumatic brain injury,declared_area_title,always_visible_source_declared,true,3,D000070642,"Brain Injuries, Traumatic",HBI-MED-003,Brain Injury and Neurotrauma,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_6dce23a68b,Brandy Callahan,https://profiles.ucalgary.ca/brandy-callahan,dementia,dementia,declared_area_title,always_visible_source_declared,true,0,D003704,Dementia,HBI-MED-002,Neurological Disorders,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_0ba6f2386f,Brian Brooks,https://profiles.ucalgary.ca/brian-brooks,Brain Injury,brain injury,declared_area_title,always_visible_source_declared,true,0,D001930,Brain Injuries,HBI-MED-003,Brain Injury and Neurotrauma,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_0ba6f2386f,Brian Brooks,https://profiles.ucalgary.ca/brian-brooks,Concussion,concussion,declared_area_title,always_visible_source_declared,true,1,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_0ba6f2386f,Brian Brooks,https://profiles.ucalgary.ca/brian-brooks,Health Outcomes,health outcomes,declared_area_title,always_visible_source_declared,true,2,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_0ba6f2386f,Brian Brooks,https://profiles.ucalgary.ca/brian-brooks,Psychosocial outcomes,psychosocial outcomes,declared_area_title,always_visible_source_declared,true,3,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_a80c7bc771,Brian Herbert Bland,https://profiles.ucalgary.ca/brian-herbert-bland,"Oscillation and synchrony in the limbic cortex, function of the posterior hypothalamus",oscillation and synchrony in the limbic cortex function of the posterior hypothalamus,declared_area_title,always_visible_source_declared,true,0,,,,,unresolved,delimited profile term; no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_1ae867ffe5,Brittany Martin,https://profiles.ucalgary.ca/brittany-martin,Interests,interests,declared_area_title,always_visible_source_declared,true,0,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_7a1797f182,Bryan Yipp,https://profiles.ucalgary.ca/bryan-yipp,Neuroimmunity,neuroimmunity,declared_area_title,always_visible_source_declared,true,0,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_df3ac5151d,Camila Aquino,https://profiles.ucalgary.ca/camila-aquino,Movement Disorders,movement disorders,declared_area_title,always_visible_source_declared,true,0,D009069,Movement Disorders,HBI-MED-002,Neurological Disorders,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_8cb7ffa789,Carlos Camara-Lemarroy,https://profiles.ucalgary.ca/carlos-camara-lemarroy,Multiple Sclerosis,multiple sclerosis,declared_area_title,always_visible_source_declared,true,0,D009103,Multiple Sclerosis,HBI-MED-002,Neurological Disorders,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_8cb7ffa789,Carlos Camara-Lemarroy,https://profiles.ucalgary.ca/carlos-camara-lemarroy,Neuroimmunology,neuroimmunology,declared_area_title,always_visible_source_declared,true,1,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_8cb7ffa789,Carlos Camara-Lemarroy,https://profiles.ucalgary.ca/carlos-camara-lemarroy,MS,ms,declared_area_title,always_visible_source_declared,true,2,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_de66826bad,Carly McMorris,https://profiles.ucalgary.ca/carly-mcmorris,Theoretical Orientations,theoretical orientations,declared_area_title,always_visible_source_declared,true,0,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_de66826bad,Carly McMorris,https://profiles.ucalgary.ca/carly-mcmorris,Scholarly Activity,scholarly activity,declared_area_title,always_visible_source_declared,true,1,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_de66826bad,Carly McMorris,https://profiles.ucalgary.ca/carly-mcmorris,Interests,interests,declared_area_title,always_visible_source_declared,true,2,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_5f8c42fffa,Catherine Lebel,https://profiles.ucalgary.ca/catherine-lebel,Brain,brain,declared_area_title,always_visible_source_declared,true,0,D001921,Brain,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_5f8c42fffa,Catherine Lebel,https://profiles.ucalgary.ca/catherine-lebel,Brain Development,brain development,declared_area_title,always_visible_source_declared,true,1,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_5f8c42fffa,Catherine Lebel,https://profiles.ucalgary.ca/catherine-lebel,Neurodevelopment,neurodevelopment,declared_area_title,always_visible_source_declared,true,2,D000099203,Neurodevelopment,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_5f8c42fffa,Catherine Lebel,https://profiles.ucalgary.ca/catherine-lebel,Neurodevelopmental disorders,neurodevelopmental disorders,declared_area_title,always_visible_source_declared,true,3,D065886,Neurodevelopmental Disorders,HBI-MED-001,Mental Health,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_5f8c42fffa,Catherine Lebel,https://profiles.ucalgary.ca/catherine-lebel,Neuroimaging,neuroimaging,declared_area_title,always_visible_source_declared,true,4,D059906,Neuroimaging,HBI-MED-005,Imaging and Diagnostics,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_d21327a3f5,Chad Bousman,https://profiles.ucalgary.ca/chad-bousman,Genomics,genomics,declared_area_list,always_visible_source_declared,true,0,D023281,Genomics,HBI-MED-009,Genetics and Genomics,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_d21327a3f5,Chad Bousman,https://profiles.ucalgary.ca/chad-bousman,Mental Illness,mental illness,declared_area_list,always_visible_source_declared,true,1,D001523,Mental Disorders,HBI-MED-001,Mental Health,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_d21327a3f5,Chad Bousman,https://profiles.ucalgary.ca/chad-bousman,Pharmacotherapy,pharmacotherapy,declared_area_list,always_visible_source_declared,true,2,D004358,Drug Therapy,HBI-MED-008,Pharmacology and Therapeutics,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_d21327a3f5,Chad Bousman,https://profiles.ucalgary.ca/chad-bousman,Pharmacogenomics,pharmacogenomics,declared_area_list,always_visible_source_declared,true,3,D010597,Pharmacogenetics,HBI-MED-009,Genetics and Genomics,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_12cfcd78b8,Chantel Debert,https://profiles.ucalgary.ca/chantel-debert,Biomarkers,biomarkers,declared_area_title,always_visible_source_declared,true,0,D015415,Biomarkers,,,review,MeSH concept found; medical umbrella requires review,2026-07-31T20:56:20.541600+00:00
mem_12cfcd78b8,Chantel Debert,https://profiles.ucalgary.ca/chantel-debert,Brain Injury,brain injury,declared_area_title,always_visible_source_declared,true,1,D001930,Brain Injuries,HBI-MED-003,Brain Injury and Neurotrauma,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
mem_12cfcd78b8,Chantel Debert,https://profiles.ucalgary.ca/chantel-debert,Concussion,concussion,declared_area_title,always_visible_source_declared,true,2,,,,,unresolved,no exact preferred-label or entry-term match in local MeSH 2026,2026-07-31T20:56:20.541600+00:00
mem_12cfcd78b8,Chantel Debert,https://profiles.ucalgary.ca/chantel-debert,Post-concussion symptoms,post concussion symptoms,declared_area_title,always_visible_source_declared,true,3,D038223,Post-Concussion Syndrome,HBI-MED-003,Brain Injury and Neurotrauma,accepted,exact MeSH preferred/entry-term match plus curated umbrella rule,2026-07-31T20:56:20.541600+00:00
