member_id,profile_name,source_url,tag_type,tag,normalized_tag,taxonomy_status,includes_legacy_narrative,built_at_utc,source_types,supporting_source_count,supporting_source_labels
mem_c4a9f6ea6f,Giuseppe Iaria,https://profiles.ucalgary.ca/giuseppe-iaria,mesh_concept,Neuroimaging,neuroimaging,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Neuroimaging
mem_c4a9f6ea6f,Giuseppe Iaria,https://profiles.ucalgary.ca/giuseppe-iaria,hbi_umbrella,Cognitive and Behavioural Neuroscience,cognitive and behavioural neuroscience,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Brain and Cognition
mem_c4a9f6ea6f,Giuseppe Iaria,https://profiles.ucalgary.ca/giuseppe-iaria,hbi_umbrella,Imaging and Diagnostics,imaging and diagnostics,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Neuroimaging
mem_c6249ccf21,Sarah Morrow,https://profiles.ucalgary.ca/sarah-morrow,mesh_concept,Cognition,cognition,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_list,1,"Cognition in PwMS, corticosteroids use for relapses in MS"
mem_c6249ccf21,Sarah Morrow,https://profiles.ucalgary.ca/sarah-morrow,hbi_umbrella,Cognitive and Behavioural Neuroscience,cognitive and behavioural neuroscience,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_list,1,"Cognition in PwMS, corticosteroids use for relapses in MS"
mem_c6655391af,Nils Torben Bech-Hansen,https://profiles.ucalgary.ca/nils-torben-bech-hansen,mesh_concept,Chromosome Pairing,chromosome pairing,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Synapsis
mem_c6655391af,Nils Torben Bech-Hansen,https://profiles.ucalgary.ca/nils-torben-bech-hansen,mesh_concept,Genomics,genomics,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Genomics
mem_c6655391af,Nils Torben Bech-Hansen,https://profiles.ucalgary.ca/nils-torben-bech-hansen,hbi_umbrella,Cellular and Molecular Neuroscience,cellular and molecular neuroscience,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Synapsis
mem_c6655391af,Nils Torben Bech-Hansen,https://profiles.ucalgary.ca/nils-torben-bech-hansen,hbi_umbrella,Genetics and Genomics,genetics and genomics,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Genomics
mem_c9fd274cf3,Dawn Kingston,https://profiles.ucalgary.ca/dawn-kingston,mesh_concept,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_list,1,Perinatal Mental Health
mem_c9fd274cf3,Dawn Kingston,https://profiles.ucalgary.ca/dawn-kingston,hbi_umbrella,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_list,1,Perinatal Mental Health
mem_ccdb9fb0c5,Andrea Protzner,https://profiles.ucalgary.ca/andrea-protzner,mesh_concept,Depression,depression,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Depression
mem_ccdb9fb0c5,Andrea Protzner,https://profiles.ucalgary.ca/andrea-protzner,hbi_umbrella,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Depression
mem_cce204cb8c,Nicole Letourneau,https://profiles.ucalgary.ca/nicole-letourneau,mesh_concept,Epigenomics,epigenomics,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_list,1,Genetics and epigenetics
mem_cce204cb8c,Nicole Letourneau,https://profiles.ucalgary.ca/nicole-letourneau,mesh_concept,Genetics,genetics,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_list,1,Genetics and epigenetics
mem_cce204cb8c,Nicole Letourneau,https://profiles.ucalgary.ca/nicole-letourneau,mesh_concept,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_list,1,Maternal mental health
mem_cce204cb8c,Nicole Letourneau,https://profiles.ucalgary.ca/nicole-letourneau,hbi_umbrella,Genetics and Genomics,genetics and genomics,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_list,1,Genetics and epigenetics
mem_cce204cb8c,Nicole Letourneau,https://profiles.ucalgary.ca/nicole-letourneau,hbi_umbrella,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_list,1,Maternal mental health
mem_d21327a3f5,Chad Bousman,https://profiles.ucalgary.ca/chad-bousman,mesh_concept,Drug Therapy,drug therapy,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_list,1,Pharmacotherapy
mem_d21327a3f5,Chad Bousman,https://profiles.ucalgary.ca/chad-bousman,mesh_concept,Genomics,genomics,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_list,1,Genomics
mem_d21327a3f5,Chad Bousman,https://profiles.ucalgary.ca/chad-bousman,mesh_concept,Mental Disorders,mental disorders,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_list,1,Mental Illness
mem_d21327a3f5,Chad Bousman,https://profiles.ucalgary.ca/chad-bousman,mesh_concept,Pharmacogenetics,pharmacogenetics,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_list,1,Pharmacogenomics
mem_d21327a3f5,Chad Bousman,https://profiles.ucalgary.ca/chad-bousman,hbi_umbrella,Genetics and Genomics,genetics and genomics,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_list,2,Genomics || Pharmacogenomics
mem_d21327a3f5,Chad Bousman,https://profiles.ucalgary.ca/chad-bousman,hbi_umbrella,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_list,1,Mental Illness
mem_d21327a3f5,Chad Bousman,https://profiles.ucalgary.ca/chad-bousman,hbi_umbrella,Pharmacology and Therapeutics,pharmacology and therapeutics,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_list,1,Pharmacotherapy
mem_d2301d7aac,Amy Warren,https://profiles.ucalgary.ca/amy-warren,mesh_concept,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,2,Mental Health || Mental health research and education
mem_d2301d7aac,Amy Warren,https://profiles.ucalgary.ca/amy-warren,hbi_umbrella,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,2,Mental Health || Mental health research and education
mem_d3afbe9061,Novarun Deb,https://profiles.ucalgary.ca/novarun-deb,mesh_concept,Memory,memory,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Memory Empowerment
mem_d3afbe9061,Novarun Deb,https://profiles.ucalgary.ca/novarun-deb,hbi_umbrella,Cognitive and Behavioural Neuroscience,cognitive and behavioural neuroscience,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Memory Empowerment
mem_d4ec51610b,Ami Tint,https://profiles.ucalgary.ca/ami-tint,mesh_concept,Autistic Disorder,autistic disorder,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Autism
mem_d4ec51610b,Ami Tint,https://profiles.ucalgary.ca/ami-tint,mesh_concept,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Mental Health
mem_d4ec51610b,Ami Tint,https://profiles.ucalgary.ca/ami-tint,hbi_umbrella,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,2,Autism || Mental Health
mem_d4fd16a2fe,Stephen Michael McNeil,https://profiles.ucalgary.ca/stephen-michael-mcneil,mesh_concept,Stroke Rehabilitation,stroke rehabilitation,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_list,1,"Clinical trials in stroke rehabilitation, spasticity and peripheral nerve injury"
mem_d4fd16a2fe,Stephen Michael McNeil,https://profiles.ucalgary.ca/stephen-michael-mcneil,hbi_umbrella,Rehabilitation,rehabilitation,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_list,1,"Clinical trials in stroke rehabilitation, spasticity and peripheral nerve injury"
mem_d63e7deb2d,Veronica Bruno,https://profiles.ucalgary.ca/veronica-bruno,mesh_concept,Movement Disorders,movement disorders,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Movement Disorders Pain and related nonmotor symptoms
mem_d63e7deb2d,Veronica Bruno,https://profiles.ucalgary.ca/veronica-bruno,hbi_umbrella,Neurological Disorders,neurological disorders,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Movement Disorders Pain and related nonmotor symptoms
mem_d71eba52b6,Marc Poulin,https://profiles.ucalgary.ca/marc-poulin,mesh_concept,Dementia,dementia,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Healthy Brain Aging and Dementia
mem_d71eba52b6,Marc Poulin,https://profiles.ucalgary.ca/marc-poulin,hbi_umbrella,Neurological Disorders,neurological disorders,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Healthy Brain Aging and Dementia
mem_d994767332,Mayank Goyal,https://profiles.ucalgary.ca/mayank-goyal,mesh_concept,Diagnostic Imaging,diagnostic imaging,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,diagnostic imaging
mem_d994767332,Mayank Goyal,https://profiles.ucalgary.ca/mayank-goyal,mesh_concept,Stroke,stroke,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,2,Stroke || hyperacute stroke
mem_d994767332,Mayank Goyal,https://profiles.ucalgary.ca/mayank-goyal,hbi_umbrella,Cardiovascular Health,cardiovascular health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,2,Stroke || hyperacute stroke
mem_d994767332,Mayank Goyal,https://profiles.ucalgary.ca/mayank-goyal,hbi_umbrella,Imaging and Diagnostics,imaging and diagnostics,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,diagnostic imaging
mem_da080c48f2,Stephanie Ann Plamondon,https://profiles.ucalgary.ca/stephanie-ann-plamondon,mesh_concept,Music Therapy,music therapy,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Music therapy in healthcare
mem_da080c48f2,Stephanie Ann Plamondon,https://profiles.ucalgary.ca/stephanie-ann-plamondon,hbi_umbrella,Pharmacology and Therapeutics,pharmacology and therapeutics,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Music therapy in healthcare
mem_dd9d2855a1,Roberto Souza,https://profiles.ucalgary.ca/roberto-souza,mesh_concept,Dementia,dementia,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_list,1,Ageing and Dementia
mem_dd9d2855a1,Roberto Souza,https://profiles.ucalgary.ca/roberto-souza,mesh_concept,Diagnostic Imaging,diagnostic imaging,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_list,1,Medical Imaging
mem_dd9d2855a1,Roberto Souza,https://profiles.ucalgary.ca/roberto-souza,hbi_umbrella,Imaging and Diagnostics,imaging and diagnostics,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_list,1,Medical Imaging
mem_dd9d2855a1,Roberto Souza,https://profiles.ucalgary.ca/roberto-souza,hbi_umbrella,Neurological Disorders,neurological disorders,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_list,1,Ageing and Dementia
mem_df3ac5151d,Camila Aquino,https://profiles.ucalgary.ca/camila-aquino,mesh_concept,Movement Disorders,movement disorders,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Movement Disorders
mem_df3ac5151d,Camila Aquino,https://profiles.ucalgary.ca/camila-aquino,hbi_umbrella,Neurological Disorders,neurological disorders,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Movement Disorders
mem_dfec7f0e37,Zelma Kiss,https://profiles.ucalgary.ca/zelma-kiss,mesh_concept,Depression,depression,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,depression
mem_dfec7f0e37,Zelma Kiss,https://profiles.ucalgary.ca/zelma-kiss,mesh_concept,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Mental Health
mem_dfec7f0e37,Zelma Kiss,https://profiles.ucalgary.ca/zelma-kiss,mesh_concept,Movement Disorders,movement disorders,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Movement Disorders
mem_dfec7f0e37,Zelma Kiss,https://profiles.ucalgary.ca/zelma-kiss,mesh_concept,Optical Imaging,optical imaging,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,optical imaging
mem_dfec7f0e37,Zelma Kiss,https://profiles.ucalgary.ca/zelma-kiss,hbi_umbrella,Imaging and Diagnostics,imaging and diagnostics,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,optical imaging
mem_dfec7f0e37,Zelma Kiss,https://profiles.ucalgary.ca/zelma-kiss,hbi_umbrella,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,2,Mental Health || depression
mem_dfec7f0e37,Zelma Kiss,https://profiles.ucalgary.ca/zelma-kiss,hbi_umbrella,Neurological Disorders,neurological disorders,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Movement Disorders
mem_e11e633737,Robert Tanguay,https://profiles.ucalgary.ca/robert-tanguay,mesh_concept,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Mental Health
mem_e11e633737,Robert Tanguay,https://profiles.ucalgary.ca/robert-tanguay,mesh_concept,Therapeutics,therapeutics,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Chronic opioid therapy
mem_e11e633737,Robert Tanguay,https://profiles.ucalgary.ca/robert-tanguay,hbi_umbrella,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Mental Health
mem_e11e633737,Robert Tanguay,https://profiles.ucalgary.ca/robert-tanguay,hbi_umbrella,Pharmacology and Therapeutics,pharmacology and therapeutics,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Chronic opioid therapy
mem_e203a7a335,Kathryn Birnie,https://profiles.ucalgary.ca/kathryn-birnie,mesh_concept,Health Services Research,health services research,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_list,1,Health Services Research
mem_e203a7a335,Kathryn Birnie,https://profiles.ucalgary.ca/kathryn-birnie,mesh_concept,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_list,1,Mental Health
mem_e203a7a335,Kathryn Birnie,https://profiles.ucalgary.ca/kathryn-birnie,hbi_umbrella,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_list,1,Mental Health
mem_e203a7a335,Kathryn Birnie,https://profiles.ucalgary.ca/kathryn-birnie,hbi_umbrella,Population and Public Health,population and public health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_list,1,Health Services Research
mem_e29ecf6f48,Victoria Burns,https://profiles.ucalgary.ca/victoria-burns,mesh_concept,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Mental Health and Wellness
mem_e29ecf6f48,Victoria Burns,https://profiles.ucalgary.ca/victoria-burns,hbi_umbrella,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Mental Health and Wellness
mem_e48b8f0a4b,Paul Arnold,https://profiles.ucalgary.ca/paul-arnold,mesh_concept,Genomics,genomics,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Genomics
mem_e48b8f0a4b,Paul Arnold,https://profiles.ucalgary.ca/paul-arnold,mesh_concept,Mental Disorders,mental disorders,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Mental Illness
mem_e48b8f0a4b,Paul Arnold,https://profiles.ucalgary.ca/paul-arnold,mesh_concept,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Mental Health
mem_e48b8f0a4b,Paul Arnold,https://profiles.ucalgary.ca/paul-arnold,hbi_umbrella,Genetics and Genomics,genetics and genomics,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Genomics
mem_e48b8f0a4b,Paul Arnold,https://profiles.ucalgary.ca/paul-arnold,hbi_umbrella,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,2,Mental Health || Mental Illness
mem_e5fb693498,Mark Giles Hamilton,https://profiles.ucalgary.ca/mark-giles-hamilton,mesh_concept,Brain Neoplasms,brain neoplasms,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_detail,1,Deep vein thrombosis prophylaxis in brain tumor patients
mem_e5fb693498,Mark Giles Hamilton,https://profiles.ucalgary.ca/mark-giles-hamilton,mesh_concept,Diagnosis,diagnosis,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_detail,1,"Adult hydrocephalus diagnosis, treatment and outcomes"
mem_e5fb693498,Mark Giles Hamilton,https://profiles.ucalgary.ca/mark-giles-hamilton,mesh_concept,Therapeutics,therapeutics,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_detail,2,"Adult hydrocephalus diagnosis, treatment and outcomes || Brain Tumour patient treatment response (clinical trials)"
mem_e5fb693498,Mark Giles Hamilton,https://profiles.ucalgary.ca/mark-giles-hamilton,hbi_umbrella,Cancer and Tumours,cancer and tumours,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_detail,1,Deep vein thrombosis prophylaxis in brain tumor patients
mem_e5fb693498,Mark Giles Hamilton,https://profiles.ucalgary.ca/mark-giles-hamilton,hbi_umbrella,Imaging and Diagnostics,imaging and diagnostics,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_detail,1,"Adult hydrocephalus diagnosis, treatment and outcomes"
mem_e5fb693498,Mark Giles Hamilton,https://profiles.ucalgary.ca/mark-giles-hamilton,hbi_umbrella,Pharmacology and Therapeutics,pharmacology and therapeutics,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_detail,2,"Adult hydrocephalus diagnosis, treatment and outcomes || Brain Tumour patient treatment response (clinical trials)"
mem_e7c4e90dd1,Dallas Seitz,https://profiles.ucalgary.ca/dallas-seitz,mesh_concept,Dementia,dementia,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,2,Dementia and Cognitive Disorders || dementia
mem_e7c4e90dd1,Dallas Seitz,https://profiles.ucalgary.ca/dallas-seitz,mesh_concept,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,2,Geriatric Mental Health || Mental Health
mem_e7c4e90dd1,Dallas Seitz,https://profiles.ucalgary.ca/dallas-seitz,hbi_umbrella,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,2,Geriatric Mental Health || Mental Health
mem_e7c4e90dd1,Dallas Seitz,https://profiles.ucalgary.ca/dallas-seitz,hbi_umbrella,Neurological Disorders,neurological disorders,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,2,Dementia and Cognitive Disorders || dementia
mem_e92a3a57cf,Minh Dang Nguyen,https://profiles.ucalgary.ca/minh-dang-nguyen,mesh_concept,Alzheimer Disease,alzheimer disease,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Alzheimer's Disease
mem_e92a3a57cf,Minh Dang Nguyen,https://profiles.ucalgary.ca/minh-dang-nguyen,hbi_umbrella,Neurological Disorders,neurological disorders,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Alzheimer's Disease
mem_eb52ac9c29,Chathura Kumaragamage,https://profiles.ucalgary.ca/chathura-kumaragamage,mesh_concept,Magnetic Resonance Imaging,magnetic resonance imaging,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Magnetic Resonance Imaging
mem_eb52ac9c29,Chathura Kumaragamage,https://profiles.ucalgary.ca/chathura-kumaragamage,mesh_concept,Neoplasms,neoplasms,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Cancer
mem_eb52ac9c29,Chathura Kumaragamage,https://profiles.ucalgary.ca/chathura-kumaragamage,mesh_concept,Neurodevelopmental Disorders,neurodevelopmental disorders,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Neurodevelopmental Disorders
mem_eb52ac9c29,Chathura Kumaragamage,https://profiles.ucalgary.ca/chathura-kumaragamage,hbi_umbrella,Cancer and Tumours,cancer and tumours,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Cancer
mem_eb52ac9c29,Chathura Kumaragamage,https://profiles.ucalgary.ca/chathura-kumaragamage,hbi_umbrella,Imaging and Diagnostics,imaging and diagnostics,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Magnetic Resonance Imaging
mem_eb52ac9c29,Chathura Kumaragamage,https://profiles.ucalgary.ca/chathura-kumaragamage,hbi_umbrella,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Neurodevelopmental Disorders
mem_ecc4765dd3,Mohammed Kalathil,https://profiles.ucalgary.ca/mohammed-kalathil,mesh_concept,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Mental Health
mem_ecc4765dd3,Mohammed Kalathil,https://profiles.ucalgary.ca/mohammed-kalathil,hbi_umbrella,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Mental Health
mem_ee14a139dc,Rajamannar Ramasubbu,https://profiles.ucalgary.ca/rajamannar-ramasubbu,mesh_concept,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Mental Health
mem_ee14a139dc,Rajamannar Ramasubbu,https://profiles.ucalgary.ca/rajamannar-ramasubbu,mesh_concept,Mood Disorders,mood disorders,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Activities and Mood Disorders
mem_ee14a139dc,Rajamannar Ramasubbu,https://profiles.ucalgary.ca/rajamannar-ramasubbu,hbi_umbrella,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,2,Activities and Mood Disorders || Mental Health
mem_ee6b1c7368,Deborah Maryanne Dewey,https://profiles.ucalgary.ca/deborah-maryanne-dewey,mesh_concept,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Mental Health
mem_ee6b1c7368,Deborah Maryanne Dewey,https://profiles.ucalgary.ca/deborah-maryanne-dewey,mesh_concept,Neurodevelopmental Disorders,neurodevelopmental disorders,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Neurodevelopmental Disorders
mem_ee6b1c7368,Deborah Maryanne Dewey,https://profiles.ucalgary.ca/deborah-maryanne-dewey,hbi_umbrella,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,2,Mental Health || Neurodevelopmental Disorders
mem_f082dc6264,Rita Henderson,https://profiles.ucalgary.ca/rita-henderson,mesh_concept,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Mental Health
mem_f082dc6264,Rita Henderson,https://profiles.ucalgary.ca/rita-henderson,mesh_concept,Population Health,population health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,population health
mem_f082dc6264,Rita Henderson,https://profiles.ucalgary.ca/rita-henderson,hbi_umbrella,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Mental Health
mem_f082dc6264,Rita Henderson,https://profiles.ucalgary.ca/rita-henderson,hbi_umbrella,Population and Public Health,population and public health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,population health
mem_f36bd582f4,Qingrun Zhang,https://profiles.ucalgary.ca/qingrun-zhang,mesh_concept,Learning,learning,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_detail,1,Representation Learning
mem_f36bd582f4,Qingrun Zhang,https://profiles.ucalgary.ca/qingrun-zhang,hbi_umbrella,Cognitive and Behavioural Neuroscience,cognitive and behavioural neuroscience,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_detail,1,Representation Learning
mem_f7f8d26dcb,Jonathan Epp,https://profiles.ucalgary.ca/jonathan-epp,mesh_concept,Dementia,dementia,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Dementia & Cognitive Disorders
mem_f7f8d26dcb,Jonathan Epp,https://profiles.ucalgary.ca/jonathan-epp,mesh_concept,Memory,memory,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Memory
mem_f7f8d26dcb,Jonathan Epp,https://profiles.ucalgary.ca/jonathan-epp,hbi_umbrella,Cognitive and Behavioural Neuroscience,cognitive and behavioural neuroscience,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Memory
mem_f7f8d26dcb,Jonathan Epp,https://profiles.ucalgary.ca/jonathan-epp,hbi_umbrella,Neurological Disorders,neurological disorders,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Dementia & Cognitive Disorders
mem_f80aadfb52,David Park,https://profiles.ucalgary.ca/david-park,mesh_concept,Movement Disorders,movement disorders,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Movement Disorders
mem_f80aadfb52,David Park,https://profiles.ucalgary.ca/david-park,mesh_concept,Parkinson Disease,parkinson disease,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,2,Genetic causes of Parkinson's disease || Genetic links to familial Parkinson's disease
mem_f80aadfb52,David Park,https://profiles.ucalgary.ca/david-park,mesh_concept,Stroke,stroke,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,3,Cellular mechanisms to improve recovery after stroke || Stroke || Stroke-related neurodegeneration
mem_f80aadfb52,David Park,https://profiles.ucalgary.ca/david-park,hbi_umbrella,Cardiovascular Health,cardiovascular health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,3,Cellular mechanisms to improve recovery after stroke || Stroke || Stroke-related neurodegeneration
mem_f80aadfb52,David Park,https://profiles.ucalgary.ca/david-park,hbi_umbrella,Neurological Disorders,neurological disorders,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,3,Genetic causes of Parkinson's disease || Genetic links to familial Parkinson's disease || Movement Disorders
mem_f8e008892b,Matthew Hill,https://profiles.ucalgary.ca/matthew-hill,mesh_concept,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Mental Health
mem_f8e008892b,Matthew Hill,https://profiles.ucalgary.ca/matthew-hill,mesh_concept,Neuronal Plasticity,neuronal plasticity,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Neuroplasticity
mem_f8e008892b,Matthew Hill,https://profiles.ucalgary.ca/matthew-hill,hbi_umbrella,Cellular and Molecular Neuroscience,cellular and molecular neuroscience,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Neuroplasticity
mem_f8e008892b,Matthew Hill,https://profiles.ucalgary.ca/matthew-hill,hbi_umbrella,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Mental Health
mem_fb9b9dd954,Stephanie Borgland,https://profiles.ucalgary.ca/stephanie-borgland,mesh_concept,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Mental Health
mem_fb9b9dd954,Stephanie Borgland,https://profiles.ucalgary.ca/stephanie-borgland,mesh_concept,Neuronal Plasticity,neuronal plasticity,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Neuroplasticity
mem_fb9b9dd954,Stephanie Borgland,https://profiles.ucalgary.ca/stephanie-borgland,hbi_umbrella,Cellular and Molecular Neuroscience,cellular and molecular neuroscience,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Neuroplasticity
mem_fb9b9dd954,Stephanie Borgland,https://profiles.ucalgary.ca/stephanie-borgland,hbi_umbrella,Mental Health,mental health,accepted,false,2026-07-31T20:56:20.541600+00:00,declared_area_title,1,Mental Health
