member_id,title,affiliation,sort_order,source_url,verification_status
mem_e4ccd8bf83,Deputy Chair,"Cumming School of Medicine, Department of Physiology and Pharmacology",3,https://profiles.ucalgary.ca/quentin-jerome-pittman,source_declared
mem_e4ccd8bf83,Full Member,Mathison Centre for Mental Health Research and Education,4,https://profiles.ucalgary.ca/quentin-jerome-pittman,source_declared
mem_e5fb693498,Professor,"Cumming School of Medicine, Department of Clinical Neurosciences",0,https://profiles.ucalgary.ca/mark-giles-hamilton,source_declared
mem_e5fb693498,Full Member,Hotchkiss Brain Institute,1,https://profiles.ucalgary.ca/mark-giles-hamilton,source_declared
mem_e5fb693498,Full Member,"Hotchkiss Brain Institute, Brain and Mental Health Research Clinics Initiative",2,https://profiles.ucalgary.ca/mark-giles-hamilton,source_declared
mem_e5fb693498,Member,Arnie Charbonneau Cancer Institute,3,https://profiles.ucalgary.ca/mark-giles-hamilton,source_declared
mem_e6ae3b7b4c,Assistant Professor,"Cumming School of Medicine, Department of Microbiology, Immunology and Infectious Diseases",0,https://profiles.ucalgary.ca/chunlong-mu,source_declared
mem_e6ae3b7b4c,Adjunct Assistant Professor,Faculty of Kinesiology,1,https://profiles.ucalgary.ca/chunlong-mu,source_declared
mem_e6ae3b7b4c,Full Member,"The Calvin, Phoebe and Joan Snyder Institute for Chronic Diseases",2,https://profiles.ucalgary.ca/chunlong-mu,source_declared
mem_e6ae3b7b4c,Child Health & Wellness Researcher,"Alberta Children's Hospital Research Institute, Owerko Centre",3,https://profiles.ucalgary.ca/chunlong-mu,source_declared
mem_e6ae3b7b4c,Member,Libin Cardiovascular Institute,4,https://profiles.ucalgary.ca/chunlong-mu,source_declared
mem_e6ae3b7b4c,Full Member,Hotchkiss Brain Institute,5,https://profiles.ucalgary.ca/chunlong-mu,source_declared
mem_e7c4e90dd1,Professor,"Cumming School of Medicine, Department of Psychiatry",0,https://profiles.ucalgary.ca/dallas-seitz,source_declared
mem_e7c4e90dd1,Professor,"Cumming School of Medicine, Department of Community Health Sciences",1,https://profiles.ucalgary.ca/dallas-seitz,source_declared
mem_e7c4e90dd1,Full Member,Hotchkiss Brain Institute,2,https://profiles.ucalgary.ca/dallas-seitz,source_declared
mem_e7c4e90dd1,Full Member,Mathison Centre for Mental Health Research and Education,3,https://profiles.ucalgary.ca/dallas-seitz,source_declared
mem_e7de00f126,Professor Emerita of Kinesiology,Faculty of Kinesiology,0,https://profiles.ucalgary.ca/anne-patricia-flynn,source_declared
mem_e7de00f126,Full Member,Hotchkiss Brain Institute,1,https://profiles.ucalgary.ca/anne-patricia-flynn,source_declared
mem_e92a3a57cf,Professor,"Cumming School of Medicine, Department of Clinical Neurosciences | Translational Neuroscience",0,https://profiles.ucalgary.ca/minh-dang-nguyen,source_declared
mem_e92a3a57cf,Full Member,Hotchkiss Brain Institute,1,https://profiles.ucalgary.ca/minh-dang-nguyen,source_declared
mem_e99045f0a4,Associate Professor,"Faculty of Science , Department of Physics and Astronomy",0,https://profiles.ucalgary.ca/claudia-gomes-da-rocha,source_declared
mem_e99045f0a4,Full Member,Hotchkiss Brain Institute,1,https://profiles.ucalgary.ca/claudia-gomes-da-rocha,source_declared
mem_e9c9ab7840,Assistant Professor (Research),"Cumming School of Medicine, Department of Psychiatry",0,https://profiles.ucalgary.ca/katherine-rittenbach,source_declared
mem_e9c9ab7840,Full Member,Mathison Centre for Mental Health Research and Education,1,https://profiles.ucalgary.ca/katherine-rittenbach,source_declared
mem_e9c9ab7840,Full Member,Hotchkiss Brain Institute,2,https://profiles.ucalgary.ca/katherine-rittenbach,source_declared
mem_e9c9ab7840,Full Member,O'Brien Institute for Public Health,3,https://profiles.ucalgary.ca/katherine-rittenbach,source_declared
mem_eb52ac9c29,Assistant Professor,"Cumming School of Medicine, Department of Radiology",0,https://profiles.ucalgary.ca/chathura-kumaragamage,source_declared
mem_eb52ac9c29,Assistant Professor,"Cumming School of Medicine, Department of Pediatrics",1,https://profiles.ucalgary.ca/chathura-kumaragamage,source_declared
mem_eb52ac9c29,Child Health and Wellness Researcher,"Alberta Children's Hospital Research Institute, Owerko Centre",2,https://profiles.ucalgary.ca/chathura-kumaragamage,source_declared
mem_eb52ac9c29,Full Member,Hotchkiss Brain Institute,3,https://profiles.ucalgary.ca/chathura-kumaragamage,source_declared
mem_eba13da887,Associate Professor,"Cumming School of Medicine, Department of Pediatrics",0,https://profiles.ucalgary.ca/serena-orr,source_declared
mem_eba13da887,Associate Professor,"Cumming School of Medicine, Department of Community Health Sciences",1,https://profiles.ucalgary.ca/serena-orr,source_declared
mem_eba13da887,Associate Professor,"Cumming School of Medicine, Department of Clinical Neurosciences | Neurology",2,https://profiles.ucalgary.ca/serena-orr,source_declared
mem_eba13da887,Adjunct Associate Professor,"Faculty of Arts , Department of Psychology",3,https://profiles.ucalgary.ca/serena-orr,source_declared
mem_eba13da887,Full Member,Hotchkiss Brain Institute,4,https://profiles.ucalgary.ca/serena-orr,source_declared
mem_eba13da887,Full Member,Mathison Centre for Mental Health Research and Education,5,https://profiles.ucalgary.ca/serena-orr,source_declared
mem_eba13da887,Child Health & Wellness Researcher,Alberta Children's Hospital Research Institute,6,https://profiles.ucalgary.ca/serena-orr,source_declared
mem_ecc4765dd3,Associate Member,Hotchkiss Brain Institute,0,https://profiles.ucalgary.ca/mohammed-kalathil,source_declared
mem_ecc4765dd3,Associate Member,Mathison Centre for Mental Health Research and Education,1,https://profiles.ucalgary.ca/mohammed-kalathil,source_declared
mem_ee6b1c7368,Professor,"Cumming School of Medicine, Department of Pediatrics | Child and Family Health Research Unit",0,https://profiles.ucalgary.ca/deborah-maryanne-dewey,source_declared
mem_ee6b1c7368,Professor,"Cumming School of Medicine, Department of Community Health Sciences",1,https://profiles.ucalgary.ca/deborah-maryanne-dewey,source_declared
mem_ee6b1c7368,Full Member,"Alberta Children's Hospital Research Institute, Owerko Centre",2,https://profiles.ucalgary.ca/deborah-maryanne-dewey,source_declared
mem_ee6b1c7368,Full Member,"Hotchkiss Brain Institute, Mathison Centre for Mental Health Research and Education",3,https://profiles.ucalgary.ca/deborah-maryanne-dewey,source_declared
mem_f082dc6264,Associate Professor,"Cumming School of Medicine, Department of Family Medicine",0,https://profiles.ucalgary.ca/rita-henderson,source_declared
mem_f204657bcb,Azrieli Accelerator Professorship in Inclusive Engineering Technologies for Neurodevelopment,"Schulich School of Engineering, Department of Biomedical Engineering",0,https://profiles.ucalgary.ca/eli-kinney-lang,source_declared
mem_f204657bcb,Engineering Core Director,BCI4Kids,1,https://profiles.ucalgary.ca/eli-kinney-lang,source_declared
mem_f204657bcb,Child Health and Wellness Researcher,"Alberta Children's Hospital Research Institute, Owerko Centre",2,https://profiles.ucalgary.ca/eli-kinney-lang,source_declared
mem_f36bd582f4,Associate Professor,"Faculty of Science , Department of Mathematics and Statistics",0,https://profiles.ucalgary.ca/qingrun-zhang,source_declared
mem_f36bd582f4,Adjunct Associate Professor,"Cumming School of Medicine, Department of Biochemistry and Molecular Biology",1,https://profiles.ucalgary.ca/qingrun-zhang,source_declared
mem_f36bd582f4,Child Health & Wellness Researcher,Alberta Children's Hospital Research Institute,2,https://profiles.ucalgary.ca/qingrun-zhang,source_declared
mem_f36bd582f4,Member,"Hotchkiss Brain Institute, Mathison Centre for Mental Health Research and Education",3,https://profiles.ucalgary.ca/qingrun-zhang,source_declared
mem_f4ed9da557,Associate Professor,Faculty of Kinesiology,0,https://profiles.ucalgary.ca/tyler-cluff,source_declared
mem_f4ed9da557,Full Member,Hotchkiss Brain Institute,1,https://profiles.ucalgary.ca/tyler-cluff,source_declared
mem_f68a60fd9c,Professor,"Cumming School of Medicine, Department of Physiology and Pharmacology",0,https://profiles.ucalgary.ca/christophe-altier,source_declared
mem_f68a60fd9c,Full Member,"The Calvin, Phoebe and Joan Snyder Institute for Chronic Diseases",1,https://profiles.ucalgary.ca/christophe-altier,source_declared
mem_f68a60fd9c,Full Member and Chair,Inflammation Research Network,2,https://profiles.ucalgary.ca/christophe-altier,source_declared
mem_f68a60fd9c,Full Member,Hotchkiss Brain Institute,3,https://profiles.ucalgary.ca/christophe-altier,source_declared
mem_f68a60fd9c,Child Health & Wellness Researcher,Alberta Children's Hospital Research Institute,4,https://profiles.ucalgary.ca/christophe-altier,source_declared
mem_f731c39857,Assistant Professor,"Cumming School of Medicine, Department of Pathology and Laboratory Medicine",0,https://profiles.ucalgary.ca/ana-nikolic,source_declared
mem_f731c39857,Full Member,Arnie Charbonneau Cancer Institute,1,https://profiles.ucalgary.ca/ana-nikolic,source_declared
mem_f731c39857,Full Member,Hotchkiss Brain Institute,2,https://profiles.ucalgary.ca/ana-nikolic,source_declared
mem_f736a5948e,Associate Dean - Research,Faculty of Veterinary Medicine,0,https://profiles.ucalgary.ca/hermann-schaetzl,source_declared
mem_f736a5948e,Professor (Teaching & Research),Faculty of Veterinary Medicine,1,https://profiles.ucalgary.ca/hermann-schaetzl,source_declared
mem_f736a5948e,Full Member,"The Calvin, Phoebe and Joan Snyder Institute for Chronic Diseases",2,https://profiles.ucalgary.ca/hermann-schaetzl,source_declared
mem_f736a5948e,Full Member,Hotchkiss Brain Institute,3,https://profiles.ucalgary.ca/hermann-schaetzl,source_declared
mem_f736a5948e,Full Member,"One Health at UCalgary and AMR, One Health Consortium",4,https://profiles.ucalgary.ca/hermann-schaetzl,source_declared
mem_f736a5948e,Full Professor,Comparative Biology & Experimental Medicine,5,https://profiles.ucalgary.ca/hermann-schaetzl,source_declared
mem_f80aadfb52,Director,Hotchkiss Brain Institute,0,https://profiles.ucalgary.ca/david-park,source_declared
mem_f80aadfb52,Professor,"Cumming School of Medicine, Department of Clinical Neurosciences",1,https://profiles.ucalgary.ca/david-park,source_declared
mem_f80aadfb52,Professor,"Cumming School of Medicine, Department of Radiology",2,https://profiles.ucalgary.ca/david-park,source_declared
mem_f80aadfb52,Full Member,Hotchkiss Brain Institute,3,https://profiles.ucalgary.ca/david-park,source_declared
mem_f80d6c1f22,Adjunct Professor,"Cumming School of Medicine, Department of Clinical Neurosciences",0,https://profiles.ucalgary.ca/thomas-erskine-feasby,source_declared
mem_f80d6c1f22,Adjunct Professor,"Cumming School of Medicine, Department of Community Health Sciences",1,https://profiles.ucalgary.ca/thomas-erskine-feasby,source_declared
mem_f80d6c1f22,Full Member,Hotchkiss Brain Institute,2,https://profiles.ucalgary.ca/thomas-erskine-feasby,source_declared
mem_f80d6c1f22,Full Member,O'Brien Institute for Public Health,3,https://profiles.ucalgary.ca/thomas-erskine-feasby,source_declared
mem_f84b6f39c0,Associate Member,Hotchkiss Brain Institute,0,https://profiles.ucalgary.ca/sandy-berzins,source_declared
mem_f84b6f39c0,Associate Member,Mathison Centre for Mental Health Research and Education,1,https://profiles.ucalgary.ca/sandy-berzins,source_declared
mem_f84b6f39c0,Adjunct Lecturer,"Cumming School of Medicine, Department of Community Health Sciences",2,https://profiles.ucalgary.ca/sandy-berzins,source_declared
mem_f8e008892b,Director,Mathison Centre for Mental Health Research and Education,0,https://profiles.ucalgary.ca/matthew-hill,source_declared
mem_f8e008892b,Professor,"Cumming School of Medicine, Department of Cell Biology and Anatomy",1,https://profiles.ucalgary.ca/matthew-hill,source_declared
mem_f8e008892b,Full Member,Hotchkiss Brain Institute,2,https://profiles.ucalgary.ca/matthew-hill,source_declared
mem_f8e008892b,Full Member,Mathison Centre for Mental Health Research and Education,3,https://profiles.ucalgary.ca/matthew-hill,source_declared
mem_f8e008892b,Child Health & Wellness Researcher,Alberta Children's Hospital Research Institute,4,https://profiles.ucalgary.ca/matthew-hill,source_declared
mem_fb9b9dd954,Full Member,Hotchkiss Brain Institute,0,https://profiles.ucalgary.ca/stephanie-borgland,source_declared
mem_fb9b9dd954,Full Member,Mathison Centre for Mental Health Research and Education,1,https://profiles.ucalgary.ca/stephanie-borgland,source_declared
mem_fb9b9dd954,Child Health & Wellness Researcher,Alberta Children's Hospital Research Institute,2,https://profiles.ucalgary.ca/stephanie-borgland,source_declared
mem_fb9f77988d,Professor,Cumming School of Medicine,0,https://profiles.ucalgary.ca/paul-kubes,source_declared
mem_fb9f77988d,Associate Member,Hotchkiss Brain Institute,1,https://profiles.ucalgary.ca/paul-kubes,source_declared
mem_fb9f77988d,Full Member,"The Calvin, Phoebe and Joan Snyder Institute for Chronic Diseases",2,https://profiles.ucalgary.ca/paul-kubes,source_declared
mem_fc7a9521ff,Assistant Professor,"Faculty of Science , Department of Mathematics and Statistics",0,https://profiles.ucalgary.ca/haixu-wang,source_declared
mem_fc88669608,Medical Physicist (MRI),"Faculty of Science , Radiation Oncology Physics",0,https://profiles.ucalgary.ca/ali-golestani,source_declared
mem_fc88669608,Adjunct Assistant Professor,"Faculty of Science , Department of Physics and Astronomy",1,https://profiles.ucalgary.ca/ali-golestani,source_declared
mem_fc88669608,Adjunct Assistant Professor,"Cumming School of Medicine, Department of Oncology",2,https://profiles.ucalgary.ca/ali-golestani,source_declared
mem_fc88669608,Member,Arnie Charbonneau Cancer Institute,3,https://profiles.ucalgary.ca/ali-golestani,source_declared
mem_fc88669608,Associate Member,Hotchkiss Brain Institute,4,https://profiles.ucalgary.ca/ali-golestani,source_declared
mem_fc88669608,Associate Member,Mathison Centre for Mental Health Research and Education,5,https://profiles.ucalgary.ca/ali-golestani,source_declared
mem_fe45b26c09,Associate Professor,"Faculty of Nursing, Faculty",0,https://profiles.ucalgary.ca/jennifer-jackson,source_declared
mem_fe45b26c09,Joint Appointment,Community Health Sciences,1,https://profiles.ucalgary.ca/jennifer-jackson,source_declared
mem_fe45b26c09,Member,O'Brien Institute for Public Health,2,https://profiles.ucalgary.ca/jennifer-jackson,source_declared
mem_fe45b26c09,Member,Taylor Institute for Teaching and Learning,3,https://profiles.ucalgary.ca/jennifer-jackson,source_declared
mem_fe45b26c09,Full Member,"Hotchkiss Brain Institute, Mathison Centre for Mental Health Research and Education",4,https://profiles.ucalgary.ca/jennifer-jackson,source_declared
mem_feaca2a8a0,Adjunct Research Assistant Professor,"Cumming School of Medicine, Department of Clinical Neurosciences",0,https://profiles.ucalgary.ca/alvin-joselin,source_declared
mem_feaca2a8a0,Research Manager,"Cumming School of Medicine, Department of Clinical Neurosciences",1,https://profiles.ucalgary.ca/alvin-joselin,source_declared
mem_feaca2a8a0,Associate Member,Hotchkiss Brain Institute,2,https://profiles.ucalgary.ca/alvin-joselin,source_declared
mem_ff28df9a18,Professor,"Cumming School of Medicine, Department of Clinical Neurosciences",0,https://profiles.ucalgary.ca/shalina-ousman,source_declared
mem_ff28df9a18,Full Member,Hotchkiss Brain Institute,1,https://profiles.ucalgary.ca/shalina-ousman,source_declared
mem_ff28df9a18,Full Member,"The Calvin, Phoebe and Joan Snyder Institute for Chronic Diseases",2,https://profiles.ucalgary.ca/shalina-ousman,source_declared
mem_ff28df9a18,Professor,"Cumming School of Medicine, Department of Cell Biology and Anatomy",3,https://profiles.ucalgary.ca/shalina-ousman,source_declared
mem_ffc70c151e,Associate Professor Emeritus,Faculty of Nursing,0,https://profiles.ucalgary.ca/lorraine-venturato,source_declared
mem_ffc70c151e,Full Member,Hotchkiss Brain Institute,1,https://profiles.ucalgary.ca/lorraine-venturato,source_declared
mem_ffc70c151e,Full Member,Centre on Aging,2,https://profiles.ucalgary.ca/lorraine-venturato,source_declared
